date;txVolume(USD);adjustedTxVolume(USD);txCount;marketcap(USD);price(USD);exchangeVolume(USD);realizedCap(USD);generatedCoins;fees;activeAddresses;averageDifficulty;paymentCount;medianTxValue(USD);medianFee;blockSize;blockCount
13/01/2017;13.834.348.257.807.100;5.157.899.583.068.010;272597;12.940.678.690.048.300;803.74;168968000.0;7.212.212.392.512.680;1875.0;969.954.013;591030;336.899.932.795.807;363032;789.946.133.746;0.000224;126073198;150
14/01/2017;7.130.179.240.411.730;36.054.406.590.505.900;242097;1.328.697.309.133.420;825.14;93063296.0;7.212.436.407.834.720;2150.0;8.685.666.196;592806;336.899.932.795.807;352828;65.698.265.655;0.0002034;127755862;172
15/01/2017;7.739.219.365.455.260;3.708.976.791.082.640;235832;13.175.897.463.029.900;818.14;71013600.0;7.216.295.608.333.270;2087.5;8.222.432.059;551772;336.899.932.795.807;324717;56.592.731.880.200.000;0.0002016;113070299;167
16/01/2017;10.594.005.350.401.300;462.846.910.052.689;267471;13.236.330.320.810.500;821.78;82755200.0;7.220.082.354.583.990;2112.5;10.364.270.285;632449;336.899.932.795.807;366716;7.592.651.409.499.990;0.00021626;128158581;169
17/01/2017;12.364.924.789.577.200;5.692.789.809.130.550;292539;13.385.567.071.820.200;830.95;155095008.0;7.246.290.947.934.330;1975.0;10.939.305.302;657197;336.899.932.795.807;417771;741.514.602.215;0.00022600000000000002;142238236;158
18/01/2017;11.427.805.683.702.200;553.636.738.044.585;296950;1.465.055.421.123.340;909.37;225676992.0;725.123.539.791.075;1875.0;10.793.626.344;649975;336.899.932.795.807;398952;7.820.582;0.00022600000000000002;134076376;150
19/01/2017;10.318.001.892.365.600;4.846.778.842.270.140;300431;14.313.725.382.092.600;888.34;105625000.0;7.263.750.113.733.420;2175.0;11.239.573.320.000.000;685645;336.899.932.795.807;398262;794.839.283.478;0.00021637000000000002;145180161;174
20/01/2017;10.393.563.600.487.400;53.322.085.365.028.400;298188;1.447.414.695.135.470;898.17;86728400.0;7.270.533.737.240.310;2362.5;10.484.963.495;663085;336.899.932.795.807;399169;7.624.282.206.449.990;0.00020463;136509558;189
21/01/2017;7.938.273.370.312.300;35.990.132.136.373.100;263381;14.433.989.077.799.300;895.55;111158000.0;7.284.242.140.805.880;2262.5;9.458.963.263;637023;336.899.932.795.807;383546;61.975.176.514;0.0002034;125449079;181
22/01/2017;7.369.960.356.597.670;38.606.742.467.390.700;236712;14.865.784.778.326.000;922.21;116573000.0;7.297.575.370.132.110;2175.0;8.711.486.550.000.000;564645;339.477.557.142.867;342879;6.038.815.522;0.0002034;117373402;174
23/01/2017;1.002.515.008.888.330;47.049.744.047.044.600;235392;1.492.039.920.606.670;925.5;73588600.0;7.308.359.877.408.400;1725.0;10.901.172.711;620376;392963262344.37;336062;7.560.857.442.000.000;0.00023431;125398334;138
24/01/2017;11.932.507.947.714.500;5.156.363.016.511.400;278028;14.683.082.893.604.400;910.68;111349000.0;7.316.824.962.445.020;1862.5;1.431.652.105;723324;392.963.262.344.369;375648;8.340.371.712;0.00025032;145074998;149
25/01/2017;12.006.281.295.471.900;5.610.487.321.857.290;304578;14.382.364.098.931.900;891.92;120831000.0;733.028.561.019.405;1862.5;13.500.808.277.000.000;711276;392.963.262.344.369;402931;7.277.755.028;0.0002431;147188233;149
26/01/2017;9.091.968.702.051.070;5.039.575.790.447.920;313600;14.552.986.479.388.800;902.4;131958000.0;7.345.579.956.936.850;1937.5;12.355.631.958.000.000;721023;392.963.262.344.369;407534;67.423.285.248;0.00023392;153936345;155
27/01/2017;8.374.011.436.494.320;4.331.736.865.502.890;263162;14812412112.0;918.36;12.559.399.999.999.900;7.354.850.281.497.910;2125.0;11.404.371.837.000.000;662445;392.963.262.344.369;363989;733.920.526.548;0.00022930000000000002;142405567;170
28/01/2017;650.303.237.665.437;3.209.933.443.296.570;246243;14837547091.0;919.81;68979600.0;7.361.151.765.202.600;1900.0;1.225.350.693;661095;392.963.262.344.369;370658;63.099.085.575.299.900;0.00024;133374784;152
29/01/2017;685.773.138.635.365;341.176.616.948.918;241460;14.875.839.971.970.400;922.07;60851700.0;7.382.836.030.830.910;2087.5;1.198.377.983;644559;392.963.262.344.369;372684;55.100.044.783;0.0002431;144036105;167
30/01/2017;8.978.054.525.977.690;4.247.513.133.383.890;247264;14.846.640.549.925.800;920.15;78227296.0;7.392.258.544.482.900;1800.0;13.515.608.339;644885;392.963.262.344.369;362981;8.189.335;0.00026203;137536101;144
31/01/2017;11.032.395.552.562.700;5.815.574.913.553.260;307538;14.861.381.299.314.000;920.96;164582000.0;7.412.434.356.040.780;1812.5;14.566.158.893;677356;392.963.262.344.369;412234;8.378.185.861.760.000;0.0002938;139134217;145
01/02/2017;12.719.401.462.852.700;5.889.902.718.083.630;350368;15.670.218.106.893.100;970.94;150110000.0;7.433.434.059.731.380;2400.0;1.549.165.724;790453;392.963.262.344.369;539958;74.350.167.423;0.00025419;184759570;192
02/02/2017;11.972.155.946.785.800;5.389.724.112.087.740;259402;15979738500.0;990.0;145820992.0;7.456.703.411.797.360;1962.5;14.230.055.361;639858;392.963.262.344.369;409724;887.196.717;0.00030000000000000003;143491185;157
03/02/2017;19.528.121.252.355.900;7.022.010.799.854.080;323414;16.328.010.917.598.500;1011.46;201278000.0;7.484.876.036.336.840;1862.5;16.242.120.704;715695;392.963.262.344.369;473115;8.589.726.949.840.000;0.0003085;144652061;149
04/02/2017;11.569.753.629.541.800;5.430.789.898.079.350;284634;16.650.616.583.999.900;1031.33;155064000.0;7.502.593.007.421.420;1800.0;13.864.644.801;655219;393.571.747.855.608;389897;760.163.228.164;0.0002838;137110525;144
05/02/2017;10.399.359.668.596.600;451.790.237.417.176;291942;16.849.495.170.666.600;1043.52;114208000.0;7.514.954.309.070.690;1987.5;13.617.869.567;689329;422.170.566.883.836;384194;6.848.711.502.719.990;0.00028584;152313192;159
06/02/2017;12.147.581.930.788.300;5.717.043.807.779.790;229902;1.660.697.548.050.280;1028.4;111762000.0;7.534.054.975.133.560;1562.5;15.493.020.175;619108;422.170.566.883.836;347904;97.803.729.804;0.00034074;122400165;125
07/02/2017;13.815.532.512.176.500;5.923.488.862.491.460;325117;16.798.533.516.974.000;1040.14;146007008.0;7.563.307.380.804.080;1887.5;17.075.671.139;717417;422.170.566.883.836;412092;817.010.415.368;0.00031043;142797794;151
08/02/2017;13.670.358.153.918.100;626.778.433.631.806;308170;17.158.685.061.750.000;1062.32;201855008.0;7.583.866.938.040.710;1825.0;15.714.493.504;665656;422.170.566.883.836;396530;8.198.667.063.999.990;0.0003164;140324793;146
09/02/2017;1.537.209.884.084.120;7.733.013.248.729.730;346375;17.199.414.789.014.600;1064.7;407220000.0;7.590.935.972.839.580;2112.5;17.418.568.718;758515;422.170.566.883.836;436164;7.880.838.065.100.000;0.00031137;161569124;169
10/02/2017;11.334.946.791.668.700;662.677.849.443.799;301642;16.085.500.197.458.900;995.63;190452000.0;7.614.069.839.676.160;1837.5;13.977.915.541.000.000;658325;422.170.566.883.836;397760;748.886.900.057;0.00031011;142229145;147
11/02/2017;7.566.565.118.861.810;36.865.065.892.094.800;262547;1.597.842.369.774.610;988.9;102261000.0;7.621.823.300.418.500;1737.5;11.708.000.976;628956;422.170.566.883.836;371873;59.155.998;0.00029061;133948921;139
12/02/2017;6.029.546.529.791.410;35.528.826.875.816.600;237604;16.216.422.757.689.700;1003.52;67530000.0;7.631.723.026.207.960;1750.0;10.251.055.926.000.000;568401;422.170.566.883.836;329439;56.096.768;0.00027120000000000003;122144290;140
13/02/2017;1.010.638.575.936.880;5.385.914.887.822.150;288127;16.143.655.258.686.900;998.89;100607000.0;7.646.213.755.741.730;2037.5;13.677.242.215;669492;422.170.566.883.836;391016;705.320.324.449;0.00027713;148405332;163
14/02/2017;11.458.886.825.160.600;5.583.814.671.440.340;314915;16.030.001.407.503.100;991.73;137946000.0;7.659.713.501.731.530;2112.5;14.099.131.586.000.000;675342;422.170.566.883.836;405085;753.743.262.651;0.00028609;149519922;169
15/02/2017;10.569.291.032.349.900;575.772.325.663.628;294647;16.265.799.208.759.600;1006.21;89759400.0;766.742.585.129.569;1737.5;13.404.888.989;630944;422.170.566.883.836;377117;7.701.617.874.060.000;0.00030000000000000003;130672276;139
16/02/2017;10.398.407.012.893.500;5.347.616.184.464.670;283052;16290954653.75;1007.65;122277000.0;7.683.914.485.378.760;1887.5;16.987.720.101;670733;422.170.566.883.836;383226;81.417.092.197;0.00033140000000000003;147066076;151
17/02/2017;13.099.429.450.715.900;6.409.052.196.442.340;319616;16.591.500.511.420.300;1026.12;136474000.0;7.714.102.764.130.560;1887.5;16.584.442.388;695647;422.170.566.883.836;481977;719.341.006.212;0.00032204;146330355;151
18/02/2017;8.863.939.166.658.630;39.320.737.612.426.500;285992;16.966.813.731.227.700;1049.21;99073504.0;7.728.549.716.665.070;1887.5;15.222.901.802;689424;432.892.501.850.984;400422;62.310.053.303.900.000;0.0003164;145258834;151
19/02/2017;11.107.504.361.592.400;4.333.312.070.852.810;251587;17.058.343.421.251.600;1054.76;77423296.0;7.740.287.117.075.000;1675.0;12.944.377.921;597242;440.779.902.286.588;354860;6.310.351.678.120.000;0.0003164;124738236;134
20/02/2017;10.694.070.882.199.200;53.169.489.865.849.100;282580;16962141274.0;1048.69;109478000.0;7.758.276.347.100.040;1850.0;15.991.401.438;657687;440.779.902.286.588;402815;746.100.777.662;0.00032204;140796749;148
21/02/2017;1.139.111.677.580.020;6.106.563.667.730.820;278952;17.458.784.046.483.800;1079.28;186868992.0;779.048.919.989.331;1725.0;16.581.707.207;645626;440.779.902.286.588;379726;8.898.998.176.799.990;0.00034628;131054107;138
22/02/2017;13.262.593.041.898.300;744.909.422.812.425;282056;1.803.527.564.732.060;1114.8;136100000.0;783.122.183.745.386;1725.0;18.203.570.523;634528;440.779.902.286.588;382013;8.700.317.249.999.990;0.0004068;134848121;138
23/02/2017;15.171.243.099.032.900;7.130.778.920.410.770;325763;18077344804.75;1117.27;189454000.0;7.876.979.179.283.310;1875.0;21.165.472.424;700730;440.779.902.286.588;419286;8.340.921.086.959.990;0.0004187;144106857;150
24/02/2017;15.413.606.552.686.600;8.395.933.228.793.350;343642;1.897.671.933.911.010;1172.71;330759008.0;7.933.713.315.637.030;2037.5;2.267.099.144;766916;440.779.902.286.588;444578;825.667.936.093;0.0004068;158302181;163
25/02/2017;10.003.515.670.858.700;4.903.414.221.328.960;326354;18.941.915.440.000.000;1170.41;139960992.0;794.487.969.338.854;2087.5;19.130.417.997;745056;440.779.902.286.588;446285;63.145.129.328.900.000;0.0003616;161377509;167
26/02/2017;801.561.078.953.518;4.004.961.424.346.150;265025;18521468894.25;1144.27;116486000.0;7.961.084.067.119.140;2225.0;16.117.260.121;657119;440.779.902.286.588;412429;642.531.405.816;0.0003616;164071652;178
27/02/2017;13.031.429.261.352.500;6.302.038.122.942.620;284411;1.883.934.279.422.190;1163.78;131570000.0;7.986.375.147.666.040;1800.0;19.538.746.144;664567;440.779.902.286.588;396965;7.928.833.139.999.990;0.00044;136101495;144
28/02/2017;14.043.285.986.736.400;6.677.419.552.885.670;325261;1.911.582.728.225.010;1180.72;184956000.0;8.005.805.911.439.950;1912.5;2.273.714.723;699527;440.779.902.286.588;417551;8.260.862.612.640.000;0.0004488;148139805;153
01/03/2017;15.007.571.181.071.500;7.319.026.667.760.690;315739;1.910.695.633.196.260;1180.04;22.905.699.199.999.900;8.046.841.354.579.110;1800.0;22.959.036.693.000.000;681438;440.779.902.286.588;410685;8.591.290.660.320.000;0.00045200000000000004;140997017;144
02/03/2017;21.103.964.499.321.600;9.133.050.919.060.020;329271;1.983.216.175.048.940;1224.68;368275008.0;8.096.595.207.037.260;1962.5;25.222.663.973.000.000;735135;440.779.902.286.588;435597;976.750.514.676;0.0004531;150031136;157
03/03/2017;19.810.932.336.697.900;9.511.784.163.331.840;337159;2.025.603.014.399.520;1250.71;315739008.0;8.151.380.226.125.880;1887.5;25.968.606.189;734179;445.545.600.359.095;447876;935.549.215.295;0.0004972;148778797;151
04/03/2017;14.302.965.396.064.600;6.754.075.995.689.420;265648;20.690.853.068.008.800;1277.43;183270000.0;8.172.735.044.163.410;1650.0;22.029.548.015;624702;460.769.358.090.713;383472;87.395.756.679;0.0004844;130139301;132
05/03/2017;11.242.281.691.796.400;5.634.706.592.585.470;280592;20318400496.25;1254.29;134127000.0;8.195.068.857.517.650;1837.5;21.669.618.574;694648;460.769.358.090.713;410775;729.558.656.503;0.00045200000000000004;144545293;147
06/03/2017;17.630.300.603.239.400;7.664.244.778.549.180;287589;20534154723.0;1267.47;153656992.0;8.232.621.115.996.740;1775.0;23.898.093.612;680973;460.769.358.090.713;421871;994.272.798.609;0.00050404;137105624;142
07/03/2017;17.962.616.691.381.600;8.287.048.788.081.750;327749;20629566988.0;1273.21;291256000.0;8.249.017.785.469.390;1912.5;26.977.191.295;738069;460.769.358.090.713;427997;1.001.208.290.934;0.0005;149153851;153
08/03/2017;16.615.309.509.164.300;7.704.561.067.204.430;296966;19.821.936.956.010.000;1223.23;33.260.300.799.999.900;8.254.490.670.636.510;1775.0;2.337.307.623;687751;460.769.358.090.713;403166;958.141.502.563;0.00046091000000000003;139078646;142
09/03/2017;14.427.696.743.490.400;6.359.825.923.257.800;303484;1.864.307.480.282.410;1150.35;212283008.0;8.271.717.967.947.340;1850.0;23.667.178.552.000.000;705823;460.769.358.090.713;428483;8.167.485;0.00046514;146786136;148
10/03/2017;16.664.261.019.947.700;7.625.744.272.505.390;308326;19277563156.0;1189.36;563795968.0;8.263.629.057.242.610;1950.0;25.791.797.636;744240;460.769.358.090.713;430803;10.206.277.565.839.900;0.0004972;154724130;156
11/03/2017;1.324.536.667.016.080;6.552.151.817.611.950;280532;18.095.798.372.237.300;1116.32;283320000.0;8.285.425.298.848.290;1862.5;21.766.771.727;697665;460.769.358.090.713;412920;790.196.489.088;0.00048709000000000003;148638882;149
12/03/2017;1.019.945.609.285.230;523.932.491.685.457;220955;19.075.539.932.999.900;1176.62;22.717.599.999.999.900;8.308.793.239.414.900;1937.5;19.062.879.952;594463;460.769.358.090.713;361569;771.889.076.288;0.00048472;148822702;155
13/03/2017;1.744.499.166.169.610;763.874.517.976.956;272934;19.809.925.036.820.300;1221.78;38.027.699.199.999.900;836.772.082.833.887;1812.5;22.075.092.528.000.000;691402;460.769.358.090.713;411543;9.481.130.090.879.990;0.0004972;142516485;145
14/03/2017;21.501.073.364.746.600;8.357.256.936.550.640;310239;19.980.628.933.920.000;1232.16;245306000.0;8.390.990.689.423.660;1950.0;25.653.171.308.000.000;740057;460.769.358.090.713;432970;985.753.136.064;0.0004972;150142100;156
15/03/2017;17.800.384.723.669.300;8.617.699.016.345.130;292292;20.112.573.835.751.800;1240.16;297804992.0;8.430.349.889.303.550;1775.0;23.625.501.962;675317;460.769.358.090.713;415117;1.013.423.779.488;0.0004972;139725667;142
16/03/2017;292.270.198.420.508;11.113.338.943.785.800;326881;20.296.118.367.241.600;1251.33;638568000.0;8.445.873.350.828.760;1912.5;26.455.158.129;734444;460.769.358.090.713;462858;10.386.039;0.0004972;151203800;153
17/03/2017;2.472.268.117.348.380;10.915.569.046.819.700;292042;19.144.024.448.536.300;1180.16;706598976.0;8.432.175.256.246.590;1925.0;24.458.901.754.000.000;709455;469.886.043.904.132;424754;10.204.336.051.200.000;0.0004972;153314500;154
18/03/2017;17.159.507.108.465.400;8.383.928.859.172.420;263373;17.840.811.565.785.100;1099.69;621302016.0;8.414.398.874.952.770;1962.5;21.705.770.532;685027;475.705.205.061.631;407924;91.927.925.736;0.0004972;147901272;157
19/03/2017;1.200.220.970.379.350;5.696.697.888.831.790;269171;15847981451.5;976.73;406648000.0;8.427.492.046.791.130;2062.5;21.162.793.576;675490;475705205061.63;416358;6.496.368.948.930.000;0.0004972;146694247;165
20/03/2017;15.168.342.977.304.000;8.004.344.084.000.620;276897;16.831.565.236.624.100;1037.24;286529984.0;8.430.980.450.458.380;1700.0;24.115.787.713;651290;475.705.205.061.631;412941;852.394.393.116;0.0005;132924680;136
21/03/2017;18.111.912.488.086.600;7.836.017.358.279.990;287913;17.127.490.207.999.900;1055.36;337391008.0;8.463.598.892.863.460;1775.0;2.486.366.135;693278;475.705.205.061.631;433150;996.751.321.152;0.0005;139444546;142
22/03/2017;21.384.323.996.312.800;8.928.698.278.453.340;316434;1.818.931.161.385.770;1120.65;380840992.0;8.469.682.101.898.680;1987.5;26.584.522.812;745066;475705205061.63;456576;1.030.048.697.385;0.0004972;156153459;159
23/03/2017;18.035.061.426.069.600;7.732.863.845.891.420;287723;1.704.534.299.401.630;1050.05;248540000.0;8.466.685.050.429.880;1850.0;23.599.807.634;678638;475.705.205.061.631;436778;10.046.032.059.699.900;0.0004972;142833159;148
24/03/2017;3.241.366.145.780.000;8.210.160.580.047.940;289345;16.859.326.094.884.100;1038.45;491038016.0;8.455.385.294.787.660;2200.0;23.155.050.182;703673;475705205061.63;432602;10.332.577.500.000.000;0.0004972;153109006;176
25/03/2017;25.328.598.685.800.100;8.692.297.549.774.020;242842;15.206.361.451.990.200;936.54;435803008.0;8.466.198.589.181.380;1662.5;18.200.765.156;616232;475.705.205.061.631;393609;974.915.850.348;0.00045200000000000004;125010016;133
26/03/2017;11.008.225.309.983.200;51.966.998.791.467.500;221749;15.817.009.471.723.500;974.02;303668000.0;8.475.753.315.569.580;2075.0;15.465.177.428;588054;475705205061.63;390424;96.225.286.438;0.0004488;112339352;166
27/03/2017;1.535.714.568.948.780;7.926.100.036.448.900;232159;15.786.553.723.982.300;972.05;372535008.0;8.500.013.490.804.610;1650.0;19.484.378.734;600367;475.705.205.061.631;378739;1.143.983.579.465;0.00045200000000000004;118925434;132
28/03/2017;16.515.205.474.277.700;80.237.937.765.084;293846;16.966.498.727.159.500;1044.58;326332000.0;851.662.352.780.274;1937.5;23.322.176.362.000.000;735755;475.705.205.061.631;443053;1.070.398.466.028;0.00045200000000000004;152780977;155
29/03/2017;1.414.893.660.647.530;7.566.878.481.989.530;283793;16.992.666.833.070.600;1046.08;298457984.0;85.245.387.955.596.000;1725.0;21.293.579.722;683505;475.705.205.061.631;430287;10.372.664.621.759.900;0.0004488;134297514;138
30/03/2017;15.144.672.340.527.000;8.077.325.346.523.460;288624;16.931.952.101.999.900;1042.21;352968992.0;853.564.032.438.414;2050.0;20.340.448.684;694171;482.855.238.677.464;409237;9.824.913.670.000.000;0.0004068;157858216;164
31/03/2017;19.439.663.353.480.300;9.796.904.933.566.700;259268;16.680.730.709.938.600;1026.64;447287008.0;8.570.018.250.979.120;1687.5;21.727.700.693;630967;499.635.929.816.666;379799;12.258.929.604.640.000;0.0004488;129671257;135
01/04/2017;12.634.635.255.601.200;6.855.545.722.683.720;255739;17414764505.52;1071.71;289633984.0;8.584.565.186.138.270;1650.0;19.064.263.242;639653;499.635.929.816.666;401968;984.135.324.521;0.0004068;127664458;132
02/04/2017;12.500.326.920.891.800;5.956.951.252.864.110;244045;17.561.533.414.999.900;1080.61;514187008.0;8.598.014.540.935.420;1975.0;18.073.640.574;652269;499.635.929.816.667;421328;92.130.107.075;0.0004;130235222;158
03/04/2017;1.743.057.242.587.390;7.929.292.167.459.350;287965;17927031650.67;1102.95;580444032.0;8.629.233.161.724.620;2200.0;22.103.918.997;736053;499.635.929.816.667;456959;10.985.029.056;0.0004014;154578572;176
04/04/2017;17.611.970.092.703.700;8.222.076.840.599.920;255890;18.620.713.980.505.400;1145.52;436310016.0;8.646.596.731.242.390;1562.5;20.030.284.512;635711;499.635.929.816.666;387197;12.541.865.473.440.000;0.0004068;122232678;125
